12,0.0,0.0,-0.2761904761904762,-0.11428571428571428,-0.34285714285714286,-0.45714285714285713,-0.0380952380952381,-0.6190476190476191,0.2571428571428571,-0.6285714285714286,-0.26666666666666666,-0.7333333333333333,-0.2571428571428571,-0.9047619047619048,-0.23809523809523808,-0.8857142857142857,-0.20952380952380953,-0.9047619047619048,-0.01904761904761905,-0.780952380952381,0.009523809523809525,-1.0,-0.009523809523809525,-0.8952380952380953,-0.01904761904761905,-0.8285714285714286,0.2,-0.7619047619047619,0.2571428571428571,-0.9428571428571428,0.17142857142857143,-0.8,0.09523809523809523,-0.7238095238095238,0.41904761904761906,-0.6761904761904762,0.3904761904761905,-0.6095238095238096,0.24761904761904763,-0.3904761904761905,0.13333333333333333,-0.26666666666666666
12,0.0,0.0,-0.2636363636363636,-0.11818181818181818,-0.32727272727272727,-0.44545454545454544,-0.02727272727272727,-0.6,0.2545454545454545,-0.6181818181818182,-0.2545454545454545,-0.7363636363636363,-0.21818181818181817,-0.9,-0.20909090909090908,-0.8,-0.19090909090909092,-0.7636363636363637,-0.00909090909090909,-0.7818181818181819,0.01818181818181818,-1.0,-0.00909090909090909,-0.8181818181818182,-0.01818181818181818,-0.7090909090909091,0.2,-0.7545454545454545,0.24545454545454545,-0.9272727272727272,0.15454545454545454,-0.7090909090909091,0.07272727272727272,-0.6,0.4090909090909091,-0.6727272727272727,0.37272727272727274,-0.5909090909090909,0.23636363636363636,-0.36363636363636365,0.11818181818181818,-0.2636363636363636
12,0.0,0.0,-0.25892857142857145,-0.13392857142857142,-0.32142857142857145,-0.45535714285714285,-0.026785714285714284,-0.5982142857142857,0.25892857142857145,-0.6160714285714286,-0.24107142857142858,-0.7321428571428571,-0.20535714285714285,-0.9107142857142857,-0.21428571428571427,-0.7767857142857143,-0.20535714285714285,-0.6964285714285714,0.0,-0.7678571428571429,0.03571428571428571,-1.0,-0.008928571428571428,-0.8035714285714286,-0.017857142857142856,-0.6964285714285714,0.20535714285714285,-0.7410714285714286,0.24107142857142858,-0.9196428571428571,0.14285714285714285,-0.7053571428571429,0.08035714285714286,-0.6071428571428571,0.41964285714285715,-0.6607142857142857,0.3482142857142857,-0.5892857142857143,0.21428571428571427,-0.375,0.125,-0.2857142857142857
12,0.0,0.0,-0.2608695652173913,-0.1391304347826087,-0.3217391304347826,-0.45217391304347826,-0.034782608695652174,-0.6,0.25217391304347825,-0.6086956521739131,-0.24347826086956523,-0.7391304347826086,-0.19130434782608696,-0.9130434782608695,-0.20869565217391303,-0.7391304347826086,-0.20869565217391303,-0.6608695652173913,-0.008695652173913044,-0.7739130434782608,0.034782608695652174,-1.0,-0.017391304347826087,-0.7739130434782608,-0.034782608695652174,-0.6608695652173913,0.19130434782608696,-0.7391304347826086,0.23478260869565218,-0.9304347826086956,0.1391304347826087,-0.6956521739130435,0.0782608695652174,-0.6,0.391304347826087,-0.6608695652173913,0.3217391304347826,-0.591304347826087,0.2,-0.3826086956521739,0.11304347826086956,-0.3130434782608696
12,0.0,0.0,-0.24786324786324787,-0.1452991452991453,-0.3076923076923077,-0.452991452991453,-0.02564102564102564,-0.5897435897435898,0.24786324786324787,-0.5982905982905983,-0.2222222222222222,-0.7350427350427351,-0.18803418803418803,-0.8974358974358975,-0.20512820512820512,-0.7606837606837606,-0.19658119658119658,-0.6837606837606838,0.0,-0.7692307692307693,0.05128205128205128,-1.0,0.0,-0.7863247863247863,-0.017094017094017096,-0.6666666666666666,0.20512820512820512,-0.7350427350427351,0.23931623931623933,-0.9145299145299145,0.1452991452991453,-0.7008547008547008,0.07692307692307693,-0.5982905982905983,0.4017094017094017,-0.6495726495726496,0.3247863247863248,-0.5897435897435898,0.19658119658119658,-0.39316239316239315,0.11965811965811966,-0.3162393162393162
12,0.0,0.0,-0.2564102564102564,-0.1452991452991453,-0.3162393162393162,-0.452991452991453,-0.02564102564102564,-0.5897435897435898,0.24786324786324787,-0.5982905982905983,-0.23076923076923078,-0.7435897435897436,-0.18803418803418803,-0.9145299145299145,-0.20512820512820512,-0.7435897435897436,-0.20512820512820512,-0.6495726495726496,-0.008547008547008548,-0.7692307692307693,0.042735042735042736,-1.0,-0.008547008547008548,-0.7777777777777778,-0.02564102564102564,-0.6581196581196581,0.19658119658119658,-0.7350427350427351,0.23076923076923078,-0.9145299145299145,0.13675213675213677,-0.6923076923076923,0.08547008547008547,-0.6068376068376068,0.39316239316239315,-0.6495726495726496,0.3162393162393162,-0.5897435897435898,0.19658119658119658,-0.38461538461538464,0.11965811965811966,-0.3247863247863248
12,0.0,0.0,-0.2564102564102564,-0.1452991452991453,-0.3076923076923077,-0.452991452991453,-0.02564102564102564,-0.5897435897435898,0.24786324786324787,-0.5982905982905983,-0.23076923076923078,-0.7521367521367521,-0.1794871794871795,-0.9145299145299145,-0.19658119658119658,-0.7435897435897436,-0.19658119658119658,-0.6581196581196581,-0.008547008547008548,-0.7777777777777778,0.042735042735042736,-1.0,0.0,-0.7777777777777778,-0.02564102564102564,-0.6581196581196581,0.19658119658119658,-0.7435897435897436,0.23931623931623933,-0.9145299145299145,0.1452991452991453,-0.6837606837606838,0.07692307692307693,-0.5811965811965812,0.39316239316239315,-0.6495726495726496,0.3162393162393162,-0.5811965811965812,0.18803418803418803,-0.37606837606837606,0.1111111111111111,-0.3076923076923077
12,0.0,0.0,-0.2743362831858407,-0.1504424778761062,-0.3274336283185841,-0.46017699115044247,-0.02654867256637168,-0.5929203539823009,0.25663716814159293,-0.6106194690265486,-0.24778761061946902,-0.7787610619469026,-0.19469026548672566,-0.9203539823008849,-0.21238938053097345,-0.7345132743362832,-0.21238938053097345,-0.6637168141592921,-0.008849557522123894,-0.7964601769911505,0.05309734513274336,-1.0,-0.008849557522123894,-0.7699115044247787,-0.035398230088495575,-0.672566371681416,0.20353982300884957,-0.7610619469026548,0.24778761061946902,-0.9026548672566371,0.1504424778761062,-0.6814159292035398,0.07964601769911504,-0.6106194690265486,0.40707964601769914,-0.6637168141592921,0.336283185840708,-0.584070796460177,0.20353982300884957,-0.3805309734513274,0.11504424778761062,-0.34513274336283184
12,0.0,0.0,-0.27927927927927926,-0.13513513513513514,-0.34234234234234234,-0.4594594594594595,-0.036036036036036036,-0.6036036036036037,0.26126126126126126,-0.6126126126126126,-0.25225225225225223,-0.7567567567567568,-0.21621621621621623,-0.9009009009009009,-0.21621621621621623,-0.7657657657657657,-0.1891891891891892,-0.7027027027027027,-0.009009009009009009,-0.7927927927927928,0.04504504504504504,-1.0,0.0,-0.7927927927927928,-0.018018018018018018,-0.6846846846846847,0.1981981981981982,-0.7567567567567568,0.25225225225225223,-0.9009009009009009,0.15315315315315314,-0.6846846846846847,0.08108108108108109,-0.6036036036036037,0.40540540540540543,-0.6666666666666666,0.35135135135135137,-0.5945945945945946,0.2072072072072072,-0.38738738738738737,0.10810810810810811,-0.3153153153153153
12,0.0,0.0,-0.27522935779816515,-0.12844036697247707,-0.3394495412844037,-0.45871559633027525,-0.027522935779816515,-0.6055045871559633,0.27522935779816515,-0.6146788990825688,-0.24770642201834864,-0.7522935779816514,-0.22018348623853212,-0.8990825688073395,-0.21100917431192662,-0.7706422018348624,-0.1834862385321101,-0.7247706422018348,0.0,-0.7798165137614679,0.045871559633027525,-1.0,0.009174311926605505,-0.7981651376146789,-0.009174311926605505,-0.7064220183486238,0.21100917431192662,-0.7522935779816514,0.26605504587155965,-0.9174311926605505,0.1651376146788991,-0.7155963302752294,0.10091743119266056,-0.6513761467889908,0.42201834862385323,-0.6605504587155964,0.3669724770642202,-0.6146788990825688,0.22935779816513763,-0.4036697247706422,0.13761467889908258,-0.3394495412844037
