letter,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7930036783218384,0.662696123123169,-3.4903948176179256e-07,0.7409800291061401,0.635823130607605,-0.01504194550216198,0.6924379467964172,0.5964199304580688,-0.022171899676322937,0.6555219888687134,0.563058614730835,-0.031097043305635452,0.6268545389175415,0.5436411499977112,-0.03754958510398865,0.7325272560119629,0.5430876016616821,0.006393982097506523,0.7273073196411133,0.5068218111991882,-0.015156926587224007,0.7346659898757935,0.5448118448257446,-0.03182589262723923,0.7425652146339417,0.5826091766357422,-0.039593517780303955,0.7634168863296509,0.5410256385803223,0.0050560347735881805,0.7598702311515808,0.50413578748703,-0.02072354033589363,0.7645553350448608,0.5518783330917358,-0.03309286758303642,0.7683019638061523,0.592638373374939,-0.03553767874836922,0.7912658452987671,0.5437237024307251,-0.00046330757322721183,0.7881680727005005,0.5107441544532776,-0.024914667010307312,0.7887147665023804,0.5551161170005798,-0.024844421073794365,0.7897418141365051,0.5932196974754333,-0.017526503652334213,0.8170148134231567,0.550344705581665,-0.007222326006740332,0.8129215836524963,0.5206083655357361,-0.020822200924158096,0.8105255961418152,0.5519370436668396,-0.01606890559196472,0.8110228776931763,0.5806965231895447,-0.008481395430862904
A,0.7937819361686707,0.663399875164032,-3.5045371760134003e-07,0.7406487464904785,0.6367080211639404,-0.014733998104929924,0.6915549635887146,0.5965713858604431,-0.02148192934691906,0.6547720432281494,0.5623515248298645,-0.030133061110973358,0.6261401176452637,0.5429001450538635,-0.03631290793418884,0.7321081161499023,0.5434014201164246,0.007229618262499571,0.7273615002632141,0.5067764520645142,-0.014289568178355694,0.7349687218666077,0.5453253388404846,-0.03103526309132576,0.7429597973823547,0.5833547711372375,-0.03883298486471176,0.7632374167442322,0.5412642359733582,0.005814317613840103,0.7599008679389954,0.5034517645835876,-0.02002556249499321,0.7645917534828186,0.5519100427627563,-0.03245295584201813,0.7684927582740784,0.5928675532341003,-0.03485691547393799,0.7912545800209045,0.5440579056739807,0.00021826934244018048,0.7883067727088928,0.5100954174995422,-0.024332841858267784,0.7886653542518616,0.5549103617668152,-0.024250561371445656,0.7896478176116943,0.5932169556617737,-0.016823895275592804,0.8169528245925903,0.5507327318191528,-0.006590765900909901,0.8132369518280029,0.5200666785240173,-0.020104315131902695,0.8104881644248962,0.5515621900558472,-0.015203176997601986,0.8107276558876038,0.5804277658462524,-0.007499275729060173
A,0.7933679819107056,0.664837121963501,-3.5202319281779637e-07,0.741158664226532,0.6364020109176636,-0.014744413085281849,0.692416250705719,0.5961190462112427,-0.021666426211595535,0.6553266048431396,0.5624502301216125,-0.030430220067501068,0.6267571449279785,0.5430257320404053,-0.036720313131809235,0.732388436794281,0.5426355600357056,0.006792547181248665,0.7274038791656494,0.5063143968582153,-0.014659279957413673,0.7349056005477905,0.5447370409965515,-0.031209103763103485,0.742845356464386,0.5826598405838013,-0.03892269730567932,0.7633746266365051,0.5406610369682312,0.005397079046815634,0.7598721981048584,0.5034089088439941,-0.02024783194065094,0.7647010087966919,0.5513902902603149,-0.03256792947649956,0.7685683965682983,0.5920972228050232,-0.03501761332154274,0.791337788105011,0.5435444116592407,-0.00015231510042212903,0.7882205247879028,0.5103464126586914,-0.024533193558454514,0.788688063621521,0.5549787282943726,-0.02436949871480465,0.7895870804786682,0.5931195020675659,-0.01700115203857422,0.817175030708313,0.5503371953964233,-0.0069015659391880035,0.8129586577415466,0.5202054381370544,-0.0202870462089777,0.8104421496391296,0.5517421364784241,-0.015332971699535847,0.8108264803886414,0.5804063081741333,-0.007641583681106567
A,0.7937911152839661,0.6627728939056396,-3.458460469119018e-07,0.7418429851531982,0.6354774236679077,-0.015470844693481922,0.6926040053367615,0.5959249138832092,-0.02284054644405842,0.6552948355674744,0.5617685317993164,-0.03188617527484894,0.6269655227661133,0.5410139560699463,-0.038330141454935074,0.7322819828987122,0.5418449640274048,0.005867501720786095,0.7280179858207703,0.5060713291168213,-0.015642719343304634,0.7355867624282837,0.5445712208747864,-0.0322246327996254,0.7433981895446777,0.5823199152946472,-0.04003524407744408,0.7632707953453064,0.540040910243988,0.004746404010802507,0.7602077126502991,0.5030703544616699,-0.020716127008199692,0.7648913860321045,0.5507774949073792,-0.03283815458416939,0.7685913443565369,0.591242790222168,-0.03537142276763916,0.7911931276321411,0.5429136753082275,-0.0005747813265770674,0.7884103059768677,0.5090645551681519,-0.02489829808473587,0.7888606190681458,0.5539161562919617,-0.024336930364370346,0.7897555232048035,0.5923839211463928,-0.016858790069818497,0.817068338394165,0.5497234463691711,-0.00720355287194252,0.8131470680236816,0.518807590007782,-0.02079436182975769,0.8103463649749756,0.5509913563728333,-0.01574196107685566,0.8102328777313232,0.5806188583374023,-0.008045848459005356
A,0.7933446764945984,0.6602022051811218,-3.4630005529834307e-07,0.7412958741188049,0.6335076689720154,-0.015217682346701622,0.6923538446426392,0.594353199005127,-0.022295493632555008,0.6547529697418213,0.5610072016716003,-0.03114837408065796,0.6261435747146606,0.5411842465400696,-0.037527896463871,0.7330397367477417,0.5421178936958313,0.00640886789187789,0.728140115737915,0.5054806470870972,-0.015012484043836594,0.7353554964065552,0.5432842969894409,-0.031599439680576324,0.743037223815918,0.5807397365570068,-0.039480503648519516,0.7638779282569885,0.5399423241615295,0.005210502538830042,0.7602779269218445,0.5027149319648743,-0.020492997020483017,0.7648773789405823,0.550254225730896,-0.03291109949350357,0.7684156894683838,0.5906702280044556,-0.03563016653060913,0.7916796207427979,0.5424088835716248,-0.00016547740960959345,0.7884398102760315,0.5080258250236511,-0.024825144559144974,0.7889479994773865,0.5527768731117249,-0.024629244580864906,0.78972989320755,0.5911780595779419,-0.017340166494250298,0.8173994421958923,0.5487818121910095,-0.006787435617297888,0.8130428791046143,0.5185971260070801,-0.020776161924004555,0.810765266418457,0.5505067110061646,-0.016088856384158134,0.8112730383872986,0.5795573592185974,-0.008623575791716576
A,0.7940751314163208,0.6591839790344238,-3.5888160709873773e-07,0.7426660656929016,0.6333127021789551,-0.01589087024331093,0.6934345960617065,0.5936054587364197,-0.023486677557229996,0.6557555198669434,0.5597227811813354,-0.032593078911304474,0.6273530125617981,0.5392782688140869,-0.039161741733551025,0.73292076587677,0.5406821966171265,0.0036174561828374863,0.7288758158683777,0.5038533210754395,-0.018235912546515465,0.7356885671615601,0.5431017279624939,-0.03431594744324684,0.743154764175415,0.5810284614562988,-0.04169854149222374,0.7639726996421814,0.5390868186950684,0.0026088468730449677,0.7608625292778015,0.5012545585632324,-0.023266879841685295,0.7651370763778687,0.5499969124794006,-0.03477994352579117,0.7687717080116272,0.5902169942855835,-0.03679022192955017,0.7916841506958008,0.5416454076766968,-0.0025270129553973675,0.7888979911804199,0.5069184303283691,-0.027431955561041832,0.7890892624855042,0.5531906485557556,-0.02639317698776722,0.7898085713386536,0.5915105938911438,-0.01846989616751671,0.8173125386238098,0.5480635762214661,-0.008932853117585182,0.8134046196937561,0.5172723531723022,-0.02300289086997509,0.8112055659294128,0.550413966178894,-0.017820755019783974,0.8115056157112122,0.5798166394233704,-0.009960376657545567
A,0.7946678400039673,0.6618973612785339,-3.5301377465657424e-07,0.7426548004150391,0.6345444321632385,-0.01608221046626568,0.693255603313446,0.5938398241996765,-0.023468485102057457,0.6554833054542542,0.5597386956214905,-0.03236166760325432,0.626950740814209,0.5393461585044861,-0.03860415518283844,0.7326447367668152,0.5402565598487854,0.00467679463326931,0.7287087440490723,0.5032000541687012,-0.017049293965101242,0.7360122799873352,0.5429069399833679,-0.033221326768398285,0.7437219023704529,0.5809234380722046,-0.0406816229224205,0.7639673352241516,0.538521409034729,0.0038302186876535416,0.7611057758331299,0.5009896159172058,-0.02212238498032093,0.765892744064331,0.5501232147216797,-0.03396845608949661,0.7697593569755554,0.5902622938156128,-0.036102164536714554,0.7920331358909607,0.5415787696838379,-0.001221818383783102,0.7894275188446045,0.5069013237953186,-0.026216575875878334,0.7899965047836304,0.5525856018066406,-0.02552773803472519,0.7908529043197632,0.5906748175621033,-0.017722878605127335,0.8178067803382874,0.548366129398346,-0.007544493302702904,0.8142954707145691,0.5165152549743652,-0.021579822525382042,0.8120477795600891,0.5489475727081299,-0.016455600038170815,0.8123490214347839,0.5781381130218506,-0.0085553964599967
A,0.7940427660942078,0.660744309425354,-3.544511741893075e-07,0.7419601082801819,0.6334314942359924,-0.015344900079071522,0.6930177807807922,0.5935522317886353,-0.02230752632021904,0.6554599404335022,0.5594911575317383,-0.030986588448286057,0.6271313428878784,0.5390001535415649,-0.037118423730134964,0.7329555153846741,0.5402469038963318,0.006635509897023439,0.7288580536842346,0.5031961798667908,-0.014807620085775852,0.7357837557792664,0.5422460436820984,-0.031200328841805458,0.7434027194976807,0.579999566078186,-0.03879576921463013,0.7642003297805786,0.538386881351471,0.005604790057986975,0.7614460587501526,0.5011270046234131,-0.02000260166823864,0.7658160328865051,0.5498355627059937,-0.03212781623005867,0.7694118022918701,0.5902783870697021,-0.03445584699511528,0.7922043800354004,0.5411466956138611,0.0003365159791428596,0.7895848751068115,0.5073503851890564,-0.02440442331135273,0.7898610830307007,0.552853524684906,-0.024105213582515717,0.7905756831169128,0.591050386428833,-0.016555888578295708,0.8181122541427612,0.5477047562599182,-0.006147858686745167,0.814176082611084,0.517136812210083,-0.02006223239004612,0.8119802474975586,0.5498894453048706,-0.015103508718311787,0.8126482367515564,0.5790317058563232,-0.007300219964236021
A,0.7942582368850708,0.6603139638900757,-3.572509115201683e-07,0.741896390914917,0.633558452129364,-0.01513312105089426,0.692997395992279,0.5934209823608398,-0.022130059078335762,0.6555541753768921,0.5593034625053406,-0.03091333992779255,0.6271870732307434,0.5387225151062012,-0.037212274968624115,0.7331085205078125,0.5394785404205322,0.006604888942092657,0.7287642955780029,0.5032150745391846,-0.014942504465579987,0.7358247637748718,0.5420863032341003,-0.031550824642181396,0.7436334490776062,0.5801534652709961,-0.03928856924176216,0.7641286849975586,0.5376768708229065,0.005400583613663912,0.7610368132591248,0.5009323358535767,-0.020161837339401245,0.7654436230659485,0.5493836402893066,-0.032387930899858475,0.769207775592804,0.5899548530578613,-0.03482783958315849,0.7921057939529419,0.5405109524726868,-1.3775028492091224e-05,0.7890793681144714,0.5070366263389587,-0.024493789300322533,0.7893761992454529,0.5522792339324951,-0.024202117696404457,0.7902273535728455,0.5904658436775208,-0.016770346090197563,0.818059504032135,0.5471620559692383,-0.006664177868515253,0.8137122988700867,0.5170188546180725,-0.020351000130176544,0.8113213181495667,0.5493871569633484,-0.0153811015188694,0.8119263648986816,0.5784426927566528,-0.007631623186171055
A,0.7936761379241943,0.6585980653762817,-3.623638065164414e-07,0.7414778470993042,0.6325628757476807,-0.014842391014099121,0.6930697560310364,0.5932813286781311,-0.02165699191391468,0.6561639308929443,0.559643030166626,-0.030319172888994217,0.6281722187995911,0.5392138361930847,-0.03658048436045647,0.7333982586860657,0.5394507050514221,0.006716687697917223,0.7289450764656067,0.503201425075531,-0.014499403536319733,0.7356356382369995,0.5417927503585815,-0.030879590660333633,0.7431434392929077,0.5795295834541321,-0.03853113204240799,0.7643505930900574,0.5376356840133667,0.005358878523111343,0.7610487937927246,0.5008799433708191,-0.019931362941861153,0.7652994990348816,0.549224853515625,-0.032015785574913025,0.7689720392227173,0.589455783367157,-0.034388378262519836,0.7922319173812866,0.5404173731803894,-0.0001553780894028023,0.7891577482223511,0.5068761110305786,-0.024550845846533775,0.7893604040145874,0.55218106508255,-0.024241330102086067,0.7901045083999634,0.5901944637298584,-0.016797363758087158,0.8181589841842651,0.5471194386482239,-0.006868315394967794,0.8137649297714233,0.5165138840675354,-0.020597979426383972,0.811254620552063,0.548841118812561,-0.015601097606122494,0.8116238117218018,0.5780133605003357,-0.007827693596482277
